Accuracy,AUC-ROC,Precision,Recall,F1-score,TOP-2 Accuracy,TOP-3 Accuracy,TOP-5 Accuracy,TOP-7 Accuracy,TOP-9 Accuracy
0.8061224489795918,0.9825290710331731,0.8124830425629117,0.8061359209292259,0.8050229652289849,0.9327731092436975,0.9669867947178872,0.9891956782713085,0.9981992797118847,0.9993997599039616
0.819327731092437,0.9857514268276988,0.8252401928241662,0.8193492533006277,0.8193981123600963,0.9471788715486195,0.9777911164465787,0.9945978391356542,0.9993997599039616,0.9993997599039616
0.8325330132052821,0.9868392649979574,0.8398211153883703,0.8325373349686169,0.8319966764467914,0.9501800720288115,0.9729891956782714,0.9909963985594238,0.9993997599039616,0.9993997599039616
0.8397358943577431,0.9877009554194995,0.8407342763113551,0.8397157492244427,0.8390755606142004,0.9513805522208884,0.9807923169267707,0.9945978391356542,0.9993997599039616,0.9993997599039616
0.8451380552220888,0.9881934462240163,0.8475267045374842,0.8451518649448092,0.8443868723251164,0.9513805522208884,0.978391356542617,0.9939975990396158,0.9993997599039616,1.0
0.8505402160864346,0.9884830531641741,0.8516671495700313,0.8505338720150061,0.8502333254121309,0.9573829531812725,0.982593037214886,0.9945978391356542,0.9987995198079231,0.9993997599039616
0.8505402160864346,0.988683494869067,0.8524400696700007,0.8505735516917972,0.8505981227191957,0.9615846338535414,0.9813925570228091,0.9945978391356542,0.9987995198079231,0.9993997599039616
0.8553421368547419,0.9887226566890334,0.8597103569763839,0.8554036505302648,0.8555235864070385,0.9597839135654261,0.9801920768307323,0.9945978391356542,0.9987995198079231,0.9993997599039616
0.8433373349339736,0.9891411523923763,0.8441820873752715,0.8432941346223215,0.8420268020434113,0.9549819927971188,0.978391356542617,0.9951980792316927,0.9993997599039616,1.0
0.8481392557022809,0.9892247503992996,0.8496265852730609,0.8480989827573768,0.8472656922345616,0.9525810324129652,0.9789915966386554,0.9957983193277311,0.9987995198079231,1.0
