Accuracy,AUC-ROC,Precision,Recall,F1-score,TOP-2 Accuracy,TOP-3 Accuracy,TOP-5 Accuracy,TOP-7 Accuracy,TOP-9 Accuracy
0.9771908763505402,0.9996166477772029,0.9768731049304659,0.9769150434190614,0.9768618704768037,0.9921968787515006,0.9963985594237695,0.9993997599039616,1.0,1.0
0.9831932773109243,0.9998411924588227,0.9829098426333545,0.9831800351374597,0.9830144318130077,0.9951980792316927,0.9981992797118847,1.0,1.0,1.0
0.9867947178871549,0.9998945683718742,0.9867319477092646,0.9866527661548415,0.9866372412259038,0.996998799519808,0.9993997599039616,1.0,1.0,1.0
0.9879951980792316,0.9998215460911803,0.9879782894797678,0.9878474541608098,0.9878744072513344,0.9975990396158463,1.0,1.0,1.0,1.0
0.9873949579831933,0.9999011031813416,0.9874063158214856,0.9871670350025863,0.9872503073948076,0.996998799519808,0.9993997599039616,1.0,1.0,1.0
0.9879951980792316,0.9999215118079601,0.9877774391783142,0.9877767975059996,0.9877394286793653,0.9957983193277311,0.9987995198079231,1.0,1.0,1.0
0.9909963985594238,0.9999201757384355,0.9909015420679698,0.9907757510923763,0.9908202642313743,0.9975990396158463,1.0,1.0,1.0,1.0
0.9897959183673469,0.9998021935018125,0.9898300768794055,0.9894714070438004,0.9895972139256092,0.9975990396158463,0.9993997599039616,1.0,1.0,1.0
0.9903961584633854,0.9999055502059414,0.9906119009569319,0.9901243891604145,0.9903124791824119,0.9981992797118847,1.0,1.0,1.0,1.0
0.9885954381752701,0.999942390397625,0.9885153976090516,0.98838913189088,0.9884181121742722,0.9981992797118847,1.0,1.0,1.0,1.0
